School 01 ,Admission 2008,Admission 2009,Admission 2010,Admission 2011,Admission 2012,Admission 2013,Admission 2014,Admission 2015,Admission 2016,Admission 2017,Admission 2018,Enrollment 2008,Enrollment 2009,Enrollment 2010,Enrollment 2011,Enrollment 2012,Enrollment 2013,Enrollment 2014,Enrollment 2015,Enrollment 2016,Enrollment 2017,Enrollment 2018,Satreading 2008,Satreading 2009,Satreading 2010,Satreading 2011,Satreading 2012,Satreading 2013,Satreading 2014,Satreading 2015,Satreading 2016,Satreading 2017,Satreading 2018,Satmath 2008,Satmath 2009,Satmath 2010,Satmath 2011,Satmath 2012,Satmath 2013,Satmath 2014,Satmath 2015,Satmath 2016,Satmath 2017,Satmath 2018,Acteq 2008,Acteq 2009,Acteq 2010,Acteq 2011,Acteq 2012,Acteq 2013,Acteq 2014,Acteq 2015,Acteq 2016,Acteq 2017,Acteq 2018,ACT 2008,ACT 2009,ACT 2010,ACT 2011,ACT 2012,ACT 2013,ACT 2014,ACT 2015,ACT 2016,ACT 2017,ACT 2018,Instate 2008,Instate 2009,Instate 2010,Instate 2011,Instate 2012,Instate 2013,Instate 2014,Instate 2015,Instate 2016,Instate 2017,Instate 2018,Outstate 2008,Outstate 2009,Outstate 2010,Outstate 2011,Outstate 2012,Outstate 2013,Outstate 2014,Outstate 2015,Outstate 2016,Outstate 2017,Outstate 2018,Apps 2008,Apps 2009,Apps 2010,Apps 2011,Apps 2012,Apps 2013,Apps 2014,Apps 2015,Apps 2016,Apps 2017,Apps 2018,Logapps 2008,Logapps 2009,Logapps 2010,Logapps 2011,Logapps 2012,Logapps 2013,Logapps 2014,Logapps 2015,Logapps 2016,Logapps 2017,Logapps 2018,Dlogapps 2008,Dlogapps 2009,Dlogapps 2010,Dlogapps 2011,Dlogapps 2012,Dlogapps 2013,Dlogapps 2014,Dlogapps 2015,Dlogapps 2016,Dlogapps 2017,Dlogapps 2018,Dapps 2008,Dapps 2009,Dapps 2010,Dapps 2011,Dapps 2012,Dapps 2013,Dapps 2014,Dapps 2015,Dapps 2016,Dapps 2017,Dapps 2018,Percdap 2008,Percdap 2009,Percdap 2010,Percdap 2011,Percdap 2012,Percdap 2013,Percdap 2014,Percdap 2015,Percdap 2016,Percdap 2017,Percdap 2018,Wins 2008,Wins 2009,Wins 2010,Wins 2011,Wins 2012,Wins 2013,Wins 2014,Wins 2015,Wins 2016,Wins 2017,Wins 2018,Seed 2008,Seed 2009,Seed 2010,Seed 2011,Seed 2012,Seed 2013,Seed 2014,Seed 2015,Seed 2016,Seed 2017,Seed 2018,Acceptrate 2008,Acceptrate 2009,Acceptrate 2010,Acceptrate 2011,Acceptrate 2012,Acceptrate 2013,Acceptrate 2014,Acceptrate 2015,Acceptrate 2016,Acceptrate 2017,Acceptrate 2018,Dacceptrate 2008,Dacceptrate 2009,Dacceptrate 2010,Dacceptrate 2011,Dacceptrate 2012,Dacceptrate 2013,Dacceptrate 2014,Dacceptrate 2015,Dacceptrate 2016,Dacceptrate 2017,Dacceptrate 2018,Netprice 2008,Netprice 2009,Netprice 2010,Netprice 2011,Netprice 2012,Netprice 2013,Netprice 2014,Netprice 2015,Netprice 2016,Netprice 2017,Netprice 2018
Southern Utah University,2336,2359,2662,3224,3655,4749,5046,6050,7642,8863,9846,1214,1244,1316,1364,1264,1272,1195,1427,1523,1895,2073,540,580,580,580,560,570,570,590,580,620,640,560,580,570,560,570,580,570,570,570,600,610,24.75,26.1,25.875,25.65,25.425,25.875,25.65,26.1,25.875,27.45,28.125,24,25,25,26,26,26,26,27,26,27,27,14014,14255,18636,19098,18434,19082,19428,19657,19997,20143,20420,22068,22833,28286,29810,29842,31060,31886,32489,33277,33755,34236,2774,3282,3276,4218,6375,8318,8268,8387,10573,11693,12435,7.92804560087478,8.09620827165004,8.09437844497296,8.34711636103872,8.76013937002663,9.02617712030286,9.02014792080166,9.03443816698441,9.26605886073253,9.36674565114032,9.42827035623751,0,0.16816267077526,-0.00182982667707599,0.25273791606576,0.413023008987906,0.266037750276229,-0.00602919950119762,0.0142902461827532,0.231620693748114,0.100686790407792,0.0615247050971863,0,508,-6,942,2157,1943,-50,119,2186,1120,742,0,0.183129055515501,-0.00182815356489945,0.287545787545788,0.511379800853485,0.30478431372549,-0.00601106035104592,0.014392839864538,0.260641468940026,0.10593019956493,0.0634567690070983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842105263157895,0.718769043266301,0.812576312576313,0.76434329065908,0.573333333333333,0.570930512142342,0.610304789550073,0.721354477167044,0.722784450959992,0.757974856751903,0.791797346200241,0,-0.123336219891594,0.093807269310012,-0.048233021917233,-0.191009957325747,-0.002402821190991,0.0393742774077309,0.111049687616971,0.00142997379294796,0.035190405791911,0.033822489448338,7672,8250,9186,10196,13508,12307,14440,13919,13205,14741,14540
Utah State University,5907,5799,6289,7359,8414,8757,12557,15620,13899,13857,13446,2842,2762,2839,3460,3936,3824,4071,4751,4466,4242,4429,600,600,630,610,620,610,590,600,610,600,650,620,610,630,610,610,630,590,610,610,620,640,27.45,27.225,28.35,27.45,27.675,27.9,26.55,27.225,27.45,27.45,29.025,27,27,27,27,26,27,26,27,27,27,28,13785,14418,16240,16760,17430,17720,18100,19560,18576,19614,20504,22291,23392,25890,27060,27690,29240,30100,32060,31642,33264,34682,6045,5951,6438,7561,8657,9052,12835,16158,15401,15555,15099,8.70698676304889,8.69131455164485,8.76997321185875,8.93075873555827,9.06612352121577,9.11074100675343,9.45993109330524,9.69017056203965,9.64218772135847,9.65213740933174,9.62238379544447,0,-0.0156722114040395,0.0786586602139003,0.160785523699516,0.135364785657504,0.0446174855376533,0.349190086551813,0.230239468734414,-0.047982840681188,0.00994968797327189,-0.0297536138872676,0,-94,487,1123,1096,395,3783,3323,-757,154,-456,0,-0.015550041356493,0.0818349857166863,0.174433053743399,0.144954371114932,0.0456278156405221,0.417918692001768,0.258901441371251,-0.0468498576556505,0.00999935069151354,-0.0293153326904532,0,0,0,0,0,0,0,0,0,0,0,0,11,12,12,0,0,0,0,0,0,0,0.977171215880893,0.974458074273231,0.976856166511339,0.973283957148525,0.97193022987178,0.967410517012815,0.978340475262953,0.966703799975245,0.90247386533342,0.890838958534233,0.890522551162329,0,-0.00271314160766201,0.00239809223810805,-0.00357220936281399,-0.00135372727674499,-0.00451971285896502,0.010929958250138,-0.011636675287708,-0.064229934641825,-0.011634906799187,-0.000316407371903971,10763,10775,10351,12982,14119,13901,15005,15235,15820,15531,16463
Utah Valley University,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10978,11364,11617,11565,12330,12335,12900,12864,12979,13120,13340
University of Utah,5873,6318,6931,7941,9187,9281,8949,9913,10934,14818,15441,2642,3748,3110,3268,3494,3124,3158,3410,3601,4119,4256,610,630,630,630,620,620,640,640,640,670,670,635,630,630,650,650,648,650,660,660,680,680,28.0125,28.35,28.35,28.8,28.575,28.53,29.025,29.25,29.25,30.375,30.375,27,27,27,27,27,27,28,28,27,29,29,18433,19455,20184,21982,22314,21920,22737,21777,22834,23673,24472,29749,31845,33752,36608,37817,38199,39959,39602,41355,42916,44465,7244,7890,8364,9545,11118,11354,10991,12174,14308,22400,23096,8.88792881900331,8.97335141383992,9.03169206054852,9.16377273615985,9.31632069551342,9.33732538373067,9.3048320350689,9.40705780905387,9.56857410037891,10.0168162378431,10.0474147213428,0,0.085422594836615,0.0583406467086043,0.132080675611324,0.152547959353567,0.021004688217257,-0.032493348661772,0.102225773984969,0.161516291325039,0.448242137464222,0.0305984834996398,0,646,474,1181,1573,236,-363,1183,2134,8092,696,0,0.0891772501380453,0.0600760456273764,0.141200382592061,0.164798323729701,0.0212268393595971,-0.0319711115025542,0.107633518333182,0.175291605059964,0.565557729941292,0.0310714285714286,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,5,3,0,0,0.810739922694644,0.800760456273764,0.828670492587279,0.831953902566789,0.826317683036517,0.817421173154835,0.814211627695387,0.814276326597667,0.764187866927593,0.661517857142857,0.668557325943886,0,-0.00997946642087999,0.027910036313515,0.00328340997951004,-0.00563621953027205,-0.008896509881682,-0.00320954545944796,6.46989022800026E-05,-0.050088459670074,-0.102670009784736,0.0070394688010289,9860,8986,10874,14023,13862,14118,14429,14024,14451,14702,14879
Weber State University,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16102,16572,16795,18800,19020,19242,19436,15973,19775,20364,20511,23407,24038,25137,26512,27118,27563,28090,24887,29001,29912,30298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10181,10781,10373,11049,11379,12184,11686,13037,12338,12738,13452
University of Vermont,13651,15856,15752,16841,16716,17357,17797,17907,15495,14777,14365,2468,2619,2472,2423,2372,2495,2310,2400,2496,2642,2531,640,640,640,640,640,640,640,650,650,680,680,650,640,640,640,640,650,650,640,650,670,680,29.025,28.8,28.8,28.8,28.8,29.025,29.025,29.025,29.25,30.375,30.6,28,28,29,29,29,29,29,30,30,30,31,23570,24874,26274,27558,28463,28886,29674,31000,31960,33274,34210,40408,42730,44838,47198,48791,49814,51322,53392,55024,56890,58450,21062,22365,22317,22342,21808,22381,24233,25274,22476,21991,21263,9.95522574794054,10.0152525158669,10.0131039988595,10.0142235941308,9.99003215393631,10.0159676636201,10.0954706196007,10.1375314783186,10.0202033522321,9.99838855773085,9.9647237520067,0,0.0600267679264057,-0.00214851700749641,0.00111959527134253,-0.0241914401944801,0.0259355096838156,0.0795029559805851,0.0420608587179121,-0.117328126086537,-0.0218147945012408,-0.0336648057241469,0,1303,-48,25,-534,573,1852,1041,-2798,-485,-728,0,0.0618649700883107,-0.00214621059691482,0.00112022225209482,-0.0239011726792588,0.0262747615553925,0.0827487601090211,0.0429579499030248,-0.110706655060537,-0.0215785726997686,-0.0331044518211996,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,13,0,0.648134080334251,0.708964900514196,0.705829636599901,0.753782114403366,0.766507703595011,0.775523881864081,0.734411752568811,0.708514679116879,0.689402028830753,0.671956709563003,0.675586699901237,0,0.060830820179945,-0.00313526391429508,0.047952477803465,0.012725589191645,0.00901617826907009,-0.0411121292952701,-0.0258970734519319,-0.0191126502861261,-0.0174453192677499,0.00362999033823397,10508,10850,10917,8857,8106,6766,6565,6738,6690,6760,8267
William & Mary,3966,4058,3978,4443,4394,4665,4805,5153,5253,5359,5406,1387,1395,1398,1485,1467,1479,1511,1518,1507,1531,1545,730,730,730,730,740,740,730,730,730,740,730,710,720,710,720,720,720,740,730,740,740,760,32.4,32.625,32.4,32.625,32.85,32.85,33.075,32.85,33.075,33.3,33.525,32,32,32,32,32,32,33,32,33,33,33,20806,21932,23722,24974,25938,28329,31175,33630,35991,37386,39221,39886,42096,45298,47804,49712,51306,53435,55330,57031,59012,61093,11636,12110,12537,12825,13660,14046,14552,14952,14382,14921,14644,9.36185901961509,9.40178683654714,9.43643955111603,9.45915167003897,9.52222713312478,9.55009293671897,9.58548372019796,9.6126003491354,9.57373270366244,9.61052489564042,9.59178597424013,0,0.0399278169320461,0.0346527145688871,0.0227121189229447,0.063075463085811,0.0278658035941852,0.0353907834789915,0.0271166289374403,-0.0388676454729584,0.0367921919779821,-0.0187389214002955,0,474,427,288,835,386,506,400,-570,539,-277,0,0.0407356479889997,0.0352601156069364,0.0229720028715004,0.0651072124756335,0.0282576866764275,0.0360244909582799,0.0274876305662452,-0.0381219903691814,0.0374774023084411,-0.0185644393807386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340838776211757,0.335094962840628,0.317300789662599,0.346432748538012,0.321669106881406,0.332123024348569,0.33019516217702,0.344636169074371,0.365248226950355,0.359158233362375,0.369161431302923,0,-0.005743813371129,-0.017794173178029,0.029131958875413,-0.024763641656606,0.010453917467163,-0.001927862171549,0.014441006897351,0.020612057875984,-0.00608999358798001,0.010003197940548,11363,12272,8773,11246,11702,11277,12136,11322,12363,13460,13739
George Mason University,8112,8691,8901,9263,9667,12905,15017,15138,12592,15446,15852,2549,2656,2604,2665,2694,3011,3080,3181,3214,3489,3711,600,620,620,620,620,620,620,620,620,650,660,610,630,620,630,630,630,630,630,630,640,660,27.225,28.125,27.9,28.125,28.125,28.125,28.125,28.125,28.125,29.025,29.7,27,27,28,28,28,28,28,29,29,30,30,18476,19314,20544,23206,24632,25335,26070,27138,27860,29226,30284,33440,35298,37308,40684,42776,44019,45648,47784,49142,51672,53744,12943,13732,17229,17548,14703,20805,22532,18987,15548,18993,19557,9.46831038044244,9.52748415457758,9.75434928953241,9.77269526228611,9.59580683357766,9.94294862141704,10.0226918000146,9.85150981344342,9.65168729197211,9.85182576921224,9.88108855759265,0,0.0591737741351448,0.226865134954824,0.0183459727536981,-0.176888428708446,0.347141787839384,0.0797431785975622,-0.171181986571188,-0.199822521471303,0.200138477240124,0.0292627883804126,0,789,3497,319,-2845,6102,1727,-3545,-3439,3445,564,0,0.0609595920574828,0.254660646664725,0.0185152939810784,-0.162126738089811,0.415017343399306,0.0830088920932468,-0.157331794780756,-0.181123926897351,0.221571906354515,0.0296951508450482,0,0,0,1,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0.62674804913853,0.632901252548791,0.516628939578617,0.527866423524048,0.657484867033939,0.62028358567652,0.666474347594532,0.79728235108232,0.809879084126576,0.813246985731585,0.810553765915018,0,0.00615320341026104,-0.116272312970174,0.011237483945431,0.129618443509891,-0.0372012813574191,0.046190761918012,0.130808003487788,0.012596733044256,0.00336790160500899,-0.00269321981656701,9922,8678,8111,9068,10209,10005,10669,9321,11098,10951,11224
Hampton University,3438,NA,4073,3917,5285,5529,5659,7083,7237,4391,8652,1185,NA,1036,921,865,1004,882,934,1285,1018,922,610,NA,566,539,540,550,550,540,510,570,NA,572,NA,565,537,530,540,550,550,530,550,NA,26.595,NA,25.4475,24.21,24.075,24.525,24.75,24.525,23.4,25.2,NA,26,NA,26,26,23,23,22,24,24,24,NA,28670,29074,30320,31068,32428,33854,35352,37190,38826,40559,42380,28670,29074,30320,31068,32428,33854,35352,37190,38826,40559,42380,7700,NA,11037,10569,14503,15337,19473,10258,11165,12130,19733,8.94897560784178,NA,9.30900854377289,9.26568046700935,9.58211080356025,9.63802348865078,9.87678416970158,9.23581316794921,9.32053916427426,9.4034370019381,9.89004764016943,0,NA,NA,-0.0433280767635385,0.316430336550903,0.0559126850905294,0.238760681050799,-0.640971001752364,0.0847259963250444,0.0828978376638379,0.48661063823133,0,NA,NA,-468,3934,834,4136,-9215,907,965,7603,0,NA,NA,-0.0424028268551237,0.372220645283376,0.0575053437219886,0.269674643020147,-0.473219329327787,0.0884187950867616,0.0864308105687416,0.62679307502061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,16,0,0,0.446493506493507,NA,0.369031439702818,0.370612167660138,0.364407363993657,0.360500749820695,0.290607507831356,0.690485474751414,0.648186296462159,0.36199505358615,0.438453352252572,0,NA,NA,0.00158072795732001,-0.00620480366648102,-0.00390661417296195,-0.069893241989339,0.399877966920058,-0.042299178289255,-0.286191242876009,0.076458298666422,13052,12029,13864,15498,15793,17075,17297,17816,19815,19261,19185
James Madison University,11660,12522,12872,13307,13706,14394,14823,15559,15366,15867,16467,3867,7913,3952,4001,4029,4325,4364,4408,4505,4669,4541,610,620,610,640,620,620,610,610,610,640,650,620,630,630,650,620,630,620,610,610,620,640,27.675,28.125,27.9,29.025,27.9,28.125,27.675,27.45,27.45,28.35,29.025,26,26,27,27,27,27,27,27,27,28,28,18702,19302,20402,21214,22030,22740,24012,24612,24864,26122,27356,30196,31434,33166,34504,36018,37218,38872,39746,40638,42522,43756,18352,19245,20963,22221,22349,22648,22550,21439,21304,21100,23149,9.81749383936915,9.86500656571785,9.95051425796388,10.0087930666814,10.0145368563114,10.0278268267917,10.0234903449308,9.97296697230593,9.96665012749377,9.95702831946416,10.0497068620371,0,0.0475127263486943,0.0855076922460363,0.0582788087175157,0.00574378963002431,0.0132899704803116,-0.00433648186091062,-0.0505233726248928,-0.00631684481216333,-0.00962180802961044,0.0926785425729477,0,893,1718,1258,128,299,-98,-1111,-135,-204,2049,0,0.0486595466434176,0.0892699402442193,0.0600104946811048,0.00576031681742496,0.0133786746610587,-0.00432709290003532,-0.0492682926829268,-0.00629693549139419,-0.00957566654149456,0.0971090047393365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0.635353095030514,0.65066250974279,0.614034250822878,0.598847936636515,0.61327128730592,0.635552808194984,0.657339246119734,0.725733476374831,0.721273000375516,0.751990521327014,0.711348222385416,0,0.0153094147122761,-0.0366282589199121,-0.015186314186363,0.0144233506694049,0.0222815208890641,0.02178643792475,0.0683942302550969,-0.00446047599931498,0.030717520951498,-0.0406422989415981,11048,11163,12660,13246,11534,12406,14310,16734,17415,15622,18551
Liberty University,6850,NA,NA,NA,NA,10405,10070,10553,8687,9788,16113,2979,NA,NA,NA,NA,4690,4714,4793,4048,4355,4661,540,NA,NA,NA,NA,570,590,600,600,640,600,530,NA,NA,NA,NA,570,570,590,590,600,600,24.075,NA,NA,NA,NA,25.65,26.1,26.775,26.775,27.9,27,23,NA,NA,NA,NA,26,26,27,28,27,28,27034,27998,29160,30634,32018,33544,34000,35809,37645,38364,40075,27034,27998,29160,30634,32018,33544,34000,35809,37645,38364,40075,7123,NA,NA,NA,NA,48054,45121,48936,35627,32854,29010,8.87108426397835,NA,NA,NA,NA,10.7800806575517,10.7171030490469,10.7982686009224,10.480859056346,10.3998287821011,10.2753958771155,0,NA,NA,NA,NA,NA,-0.062977608504827,0.0811655518754897,-0.317409544576382,-0.0810302742448723,-0.124432904985696,0,NA,NA,NA,NA,NA,-2933,3815,-13309,-2773,-3844,0,NA,NA,NA,NA,NA,-0.0610355017272235,0.0845504310631413,-0.271967467712931,-0.0778342268504224,-0.117002495890911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961673452197108,NA,NA,NA,NA,0.216527240188122,0.223177677799694,0.215649010953082,0.243831925225251,0.297924149266452,0.555429162357808,0,NA,NA,NA,NA,NA,0.006650437611572,-0.00752866684661199,0.028182914272169,0.054092224041201,0.257505013091356,10384,10292,12628,14709,16155,17347,17316,18032,18629,19064,20157
Longwood University,2879,2995,3207,3044,3234,3299,3349,3721,3906,4475,4601,1054,1011,1012,1074,1032,1111,1103,1036,950,1053,1007,580,570,560,560,560,550,550,550,540,590,590,570,570,510,550,550,540,540,540,530,550,560,25.875,25.65,24.075,24.975,24.975,24.525,24.525,24.525,24.075,25.65,25.875,28,24,23,24,23,23,23,23,23,23,23,20028,20921,22869,23144,23938,23724,24554,26020,26817,26908,27330,28641,29831,33669,34994,36268,36594,38324,39490,41715,41848,43290,4199,4301,4402,4080,4167,4055,4593,4716,5282,4873,5162,8.34260168068419,8.36660283278374,8.38981426208641,8.31385226739821,8.33495163142245,8.30770596654951,8.43228868432579,8.45871626165726,8.57206009285708,8.49146504284351,8.54907938027856,0,0.024001152099542,0.0232114293026715,-0.0759619946881998,0.0210993640242467,-0.0272456648729413,0.124582717776281,0.0264275773314679,0.113343831199815,-0.0805950500135708,0.0576143374350533,0,102,101,-322,87,-112,538,123,566,-409,289,0,0.0242914979757085,0.0234829109509416,-0.0731485688323489,0.0213235294117647,-0.0268778497720182,0.132675709001233,0.0267798824297845,0.120016963528414,-0.0774327906096176,0.0593063821054792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685639437961419,0.696349686119507,0.728532485233985,0.746078431372549,0.776097912167027,0.813563501849568,0.72915305900283,0.789016115351993,0.739492616433169,0.918325466858198,0.891321193335916,0,0.010710248158088,0.032182799114478,0.0175459461385641,0.0300194807944779,0.0374655896825411,-0.084410442846738,0.059863056349163,-0.049523498918824,0.178832850425029,-0.0270042735222821,18524,19491,20608,21049,21191,22529,23404,24377,26031,28347,27441
Norfolk State University,3238,3348,2527,2692,2847,2192,1850,1930,3795,5415,6675,1188,1211,951,924,1091,829,571,475,1039,1036,1098,470,460,470,480,470,480,480,460,430,530,520,470,460,470,470,470,480,470,450,430,510,510,21.15,20.7,21.15,21.375,21.15,21.6,21.375,20.475,19.35,23.4,23.175,19,20,19,18,19,20,19,19,20,21,21,18848,19140,18886,19678,20459,20536,22414,23909,24801,25897,24995,30095,31199,31939,33321,33959,34006,35098,35667,36403,37339,36163,4748,5317,3973,4125,4231,3373,2817,2445,4439,6008,7442,8.46547875572956,8.57866451350434,8.2872767558146,8.32482129876878,8.35019365072007,8.12355783506165,7.94342776787637,7.80180040190897,8.39818440483404,8.70084719344397,8.91489490890657,0,0.113185757774781,-0.291387757689741,0.0375445429541834,0.025372351951285,-0.226635815658417,-0.180130067185277,-0.1416273659674,0.596384002925062,0.302662788609936,0.214047715462597,0,569,-1344,152,106,-858,-556,-372,1994,1569,1434,0,0.119839932603201,-0.252774120744781,0.0382582431412031,0.0256969696969697,-0.202788938785157,-0.164838422769048,-0.132055378061768,0.815541922290389,0.35345798603289,0.238681757656458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.681971356360573,0.629678390069588,0.636043292222502,0.652606060606061,0.672890569605294,0.649866587607471,0.656727014554491,0.789366053169734,0.854922279792746,0.9012982689747,0.896936307444236,0,-0.052292966290985,0.00636490215291397,0.016562768383559,0.0202845089992331,-0.0230239819978231,0.00686042694702005,0.132639038615243,0.0655562266230121,0.046375989181954,-0.00436196153046398,11893,12185,12875,14029,14521,14772,16683,16252,16154,17753,18708
Old Dominion University,6802,7147,7314,7770,7631,7833,7502,7904,9608,9566,11600,2810,2756,2667,2750,2708,2943,2795,2956,2756,2938,3176,570,570,560,560,560,560,560,570,560,610,610,590,580,580,560,560,570,560,570,570,590,590,26.1,25.875,25.65,25.2,25.2,25.425,25.2,25.65,25.425,27,27,23,23,23,24,23,23,23,24,25,25,24,16549,17411,18848,20561,21519,22267,23078,24099,24589,25594,26456,25885,27371,29600,34901,35559,37927,39248,40839,41569,43444,45356,9487,9902,10538,10315,10361,10201,9161,9510,11352,11159,13335,9.15767771939288,9.20049203592137,9.26274305076923,9.24135442550535,9.24580403625175,9.23024103368252,9.12271062201521,9.16009915553944,9.33714921883988,9.3200016261857,9.49814743661612,0,0.0428143165284904,0.0622510148478632,-0.021388625263878,0.00444961074639849,-0.0155630025692322,-0.107530411667311,0.0373885335242274,0.177050063300442,-0.017147592654176,0.178145810430413,0,415,636,-223,46,-160,-1040,349,1842,-193,2176,0,0.0437440708337725,0.0642294485962432,-0.0211615107230974,0.00445952496364518,-0.0154425248528134,-0.10195078913832,0.0380962776989412,0.193690851735016,-0.0170014094432699,0.194999551931177,0,0,1,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0.716981132075472,0.72177337911533,0.694059593850826,0.753271934076588,0.736511919698871,0.767865895500441,0.818906232944002,0.831125131440589,0.846370683579986,0.857245272873913,0.869891263592051,0,0.00479224703985803,-0.027713785264504,0.0592123402257619,-0.016760014377717,0.0313539758015701,0.051040337443561,0.012218898496587,0.015245552139397,0.0108745892939269,0.0126459907181381,19574,19813,21198,22798,23191,23367,23468,24794,26954,27432,28181
Radford University,5768,4384,5328,6095,6256,6088,6105,6328,6047,10866,10561,1875,1446,1837,2035,2053,1986,2015,1962,1751,1848,1762,550,550,550,560,540,540,530,NA,NA,NA,NA,550,550,560,550,550,540,530,NA,NA,NA,NA,24.75,24.75,24.975,24.975,24.525,24.3,23.85,NA,NA,NA,NA,23,23,22,21,23,22,22,NA,NA,NA,NA,16635,17874,18996,19909,20038,20700,21320,21969,22586,23249,24088,25649,27538,29730,31067,31608,32865,34006,34253,34667,35331,36170,7819,6166,7098,7596,8190,7774,7737,7617,7447,14620,14161,8.96431194812451,8.7268056084461,8.86756833320644,8.93537707193218,9.01066917684712,8.95854011141217,8.95376929454945,8.93813787037279,8.91556654571065,9.59014573330377,9.55824698622306,0,-0.237506339678419,0.140762724760346,0.0678087387257342,0.0752921049149382,-0.0521290654349471,-0.00477081686271319,-0.0156314241766662,-0.0225713246621435,0.674579187593125,-0.0318987470807102,0,-1653,932,498,594,-416,-37,-120,-170,7173,-459,0,-0.211408108453766,0.151151475835225,0.0701606086221471,0.0781990521327014,-0.0507936507936508,-0.00475945459223051,-0.0155098875533152,-0.0223184980963634,0.963206660400161,-0.0313953488372093,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0.73769024171889,0.710995783327927,0.750633981403212,0.802395997893628,0.763858363858364,0.783123231283766,0.789065529274913,0.830773270316398,0.812004834161407,0.743228454172367,0.745780665207259,0,-0.026694458390963,0.039638198075285,0.051762016490416,-0.038537634035264,0.019264867425402,0.00594229799114698,0.041707741041485,-0.018768436154991,-0.06877637998904,0.002552211034892,14894,15199,16816,16883,16182,15871,17020,18835,18227,19532,19636
